review_id	sentiment	label_id	input_ids	review_body	date
12778	0	1	[0, 100, 657, 5, 8089, 11, 42, 3588, 1437, 24, 18, 182, 27360, 4, 959, 1437, 939, 2813, 24, 376, 11, 4716, 1459, 142, 190, 5, 3023, 29, 16, 350, 8642, 15, 127, 5120, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the colors in this dress  it's very feminine. however  i wish it came in petite because even the xs is too overwhelming on my frame.	2022-06-24T08:02:18Z
8398	0	1	[0, 32523, 657, 209, 9304, 328, 939, 33, 56, 209, 25172, 16254, 13, 59, 80, 377, 122, 8, 24, 34, 57, 10, 17771, 11, 127, 1136, 18704, 4, 939, 33, 10610, 106, 23, 513, 683, 10, 186, 4, 5, 129, 27849, 16, 5, 6148, 34, 416, 4491, 160, 8, 5, 27595, 11, 5, 4117, 34, 682, 9007, 4102, 4, 576, 5, 9219, 1437, 939, 437, 45, 686, 114, 51, 64, 28, 4460, 4, 209, 32, 17545, 1437, 53, 5, 1318, 16, 95, 45, 89, 4, 182, 6770, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Absolutely love these pants! i have had these pilcos for about two months now and it has been a staple in my fall wardrobe. i have worn them at least once a week. the only downfall is the button has already fallen off and the seam in the knee has recently torn apart. given the leather  i'm not sure if they can be fixed. these are fabulous  but the quality is just not there. very disappointing.	2022-06-24T08:02:18Z
19479	-1	0	[0, 100, 437, 195, 108, 406, 113, 18918, 29882, 8, 2740, 10, 739, 4, 24, 2564, 1437, 53, 5, 3701, 58, 34556, 765, 4, 5, 2073, 1254, 15, 5, 253, 9, 349, 24150, 818, 74, 33, 7, 28, 3148, 124, 7, 5, 13789, 13, 24, 7, 356, 235, 1437, 61, 74, 28, 8578, 4, 959, 1437, 5, 6291, 27595, 9, 5, 5397, 1902, 16, 847, 1236, 11290, 352, 8, 965, 75, 190, 1550, 19, 143, 39815, 4, 24, 18, 95, 21222, 2489, 3792, 38306, 352, 1025, 5, 5397, 1902, 8, 965, 75, 842, 11538, 5579, 405, 74, 21697, 19, 14784, 4, 1437, 1437, 1437, 1437, 24, 18, 3793, 8, 4543, 15106, 352, 8, 11962, 114, 47, 120, 24, 15, 2422, 12, 25248, 8, 218, 75, 1508, 24, 2]	"I'm 5'7"" 155lbs and ordered a large. it fit  but the arms were awkwardly short. the finish details on the end of each sleeve almost would have to be pushed back to the elbow for it to look right  which would be okay. however  the interior seam of the neckline is cut jaggedly and isn't even finished with any stitching. it's just tucked haphazardly inside the neckline and isn't sewn--it would unravel with washing.     it's soft and snuggly and cute if you get it on super-sale and don't mind it com"	2022-06-24T08:02:18Z
15845	0	1	[0, 19065, 5780, 1437, 6587, 1318, 4, 5, 1468, 16, 2225, 7174, 4, 45, 23, 70, 99, 939, 356, 13, 11, 10, 36393, 4, 24, 18, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Great print  terrible quality. the material is paper thin. not at all what i look for in a robe. it's going back.	2022-06-24T08:02:18Z
13788	1	2	[0, 713, 181, 21978, 32, 15652, 12846, 51, 422, 326, 1872, 8, 32, 2778, 3473, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This pjs are adorable!! they run tts and are extremely comfortable!	2022-06-24T08:02:18Z
15693	-1	0	[0, 133, 847, 9, 42, 2125, 16, 372, 1437, 5, 1318, 9, 5, 10199, 16, 6587, 4, 939, 341, 24, 223, 277, 10490, 5, 78, 183, 939, 5328, 24, 8, 24, 181, 12146, 420, 5, 11044, 4, 71, 865, 14784, 11, 2569, 514, 8, 7209, 7, 3841, 24, 15383, 3153, 11, 5933, 12, 98, 203, 14, 939, 64, 117, 1181, 190, 3568, 24, 4, 939, 460, 16534, 582, 10, 4549, 13, 1318, 17771, 18704, 3745, 4, 42, 399, 75, 946, 62, 7, 65, 2498, 1437, 905, 1937, 65, 191, 4, 939, 5940, 5025, 136, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The cut of this piece is great  the quality of the fabric is terrible. i used it under another layer the first day i wore it and it pilled across the bust. after hand washing in cold water and hanging to dry it shrank in length- so much that i can no longer even wear it. i always happily pay a premium for quality staple wardrobe pieces. this didn't hold up to one wearing  let alone one season. i recommend strongly against it.	2022-06-24T08:02:18Z
10148	0	1	[0, 713, 299, 222, 45, 356, 23, 70, 101, 24, 222, 15, 5, 1421, 4, 939, 802, 24, 74, 28, 2829, 7082, 149, 5, 28097, 53, 1386, 24, 21, 41783, 15, 299, 8, 182, 182, 182, 7082, 4, 372, 13, 951, 54, 16, 5283, 4, 61, 939, 524, 45, 4, 1437, 3357, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top did not look at all like it did on the model. i thought it would be slightly loose through the hips but instead it was snug on top and very very very loose. great for someone who is pregnant. which i am not.  returning.	2022-06-24T08:02:18Z
8893	-1	0	[0, 133, 23204, 1468, 21, 14283, 4, 89, 58, 416, 80, 5916, 11, 5, 10199, 77, 24, 2035, 4, 939, 1299, 101, 24, 74, 45, 3568, 50, 10397, 157, 4, 939, 21, 67, 5779, 11, 5, 16383, 50, 141, 24, 10601, 15, 127, 809, 4, 939, 524, 3357, 5, 23204, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The sweater material was fragile. there were already two picks in the fabric when it arrived. i felt like it would not wear or wash well. i was also disappointed in the shaping or how it hung on my body. i am returning the sweater.	2022-06-24T08:02:18Z
4646	1	2	[0, 25101, 3793, 8, 9869, 326, 12, 8674, 4, 2721, 3041, 3215, 5780, 8, 11962, 4617, 15, 5397, 4, 939, 524, 9680, 23246, 8, 195, 108, 204, 113, 8, 300, 10, 739, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Very soft and lovely t-shirt. beautiful flowered print and cute detail on neck. i am 140 lbs and 5' 4"" and got a large."	2022-06-24T08:02:18Z
12036	1	2	[0, 100, 101, 42, 328, 5, 10199, 16, 3793, 8, 10, 410, 540, 8978, 12, 3690, 87, 11, 5, 1345, 4, 939, 437, 2333, 10, 1836, 316, 50, 501, 8, 5, 1836, 784, 16, 182, 650, 15, 162, 111, 25, 11, 939, 1017, 33, 7, 2217, 10, 410, 2408, 13, 24, 7, 356, 2340, 15, 162, 4, 67, 1437, 24, 18, 10, 828, 19887, 14, 47, 33, 7, 22550, 70, 5, 410, 14893, 11, 5, 28072, 2463, 7, 120, 24, 15, 8, 160, 77, 164, 7, 5, 8080, 4, 53, 3680, 24, 1326, 11962, 8, 190, 34, 12189, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I like this! the fabric is soft and a little less orange-looking than in the photo. i'm usually a size 12 or 14 and the size l is very small on me - as in i'd have to lose a little weight for it to look normal on me. also  it's a bit annoying that you have to undo all the little buttons in the bodice to get it on and off when going to the bathroom. but otherwise it looks cute and even has pockets!	2022-06-24T08:02:18Z
3944	0	1	[0, 100, 21, 5779, 11, 42, 741, 17202, 8624, 299, 1437, 10, 1518, 939, 2333, 2254, 4, 939, 2740, 10, 4761, 1437, 127, 4505, 1836, 11, 49, 13657, 4, 24, 21, 182, 182, 380, 8, 222, 45, 2564, 23, 70, 25, 7092, 259, 4, 67, 1437, 5, 10199, 16, 5568, 11708, 8, 150, 939, 1381, 24, 15, 2498, 10, 20292, 11689, 1437, 5, 23358, 9, 145, 169, 350, 739, 8, 10, 828, 11708, 21, 615, 13, 162, 7, 671, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was disappointed in this bordeaux top  a brand i usually enjoy. i ordered a medium  my usual size in their tops. it was very very big and did not fit at all as pictured here. also  the fabric is somewhat sheer and while i tried it on wearing a darker bra  the combo of being way too large and a bit sheer was enough for me to return it.	2022-06-24T08:02:18Z
18523	-1	0	[0, 713, 16, 10, 2721, 16576, 1437, 53, 1237, 182, 650, 4, 939, 2333, 3568, 10, 1836, 290, 8, 115, 45, 120, 5, 526, 43805, 1367, 17220, 415, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a beautiful skirt  but runs very small. i usually wear a size 8 and could not get the side zipper closed....at all.	2022-06-24T08:02:18Z
13499	-1	0	[0, 100, 437, 4716, 1459, 1437, 53, 190, 114, 939, 3559, 75, 1437, 939, 206, 42, 1237, 182, 739, 1437, 965, 75, 1026, 34203, 23, 70, 1437, 8, 1374, 1326, 22018, 4, 24, 144, 2299, 473, 45, 11071, 5, 425, 4, 1468, 16, 7174, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm petite  but even if i weren't  i think this runs very large  isn't form flattering at all  and overall looks dull. it most definitely does not justify the price. material is thin.	2022-06-24T08:02:18Z
16163	-1	0	[0, 100, 33, 57, 15342, 5779, 11, 6215, 18, 5296, 13, 5, 375, 76, 4, 939, 619, 101, 49, 850, 33, 14622, 8, 5, 1318, 34, 2442, 98, 12, 2527, 1437, 53, 14442, 101, 209, 7421, 146, 5, 847, 4, 24, 473, 45, 146, 1472, 4, 187, 77, 222, 6215, 8992, 210, 7, 2530, 390, 116, 117, 1437, 6215, 18, 210, 34, 460, 57, 664, 3362, 4, 42, 3588, 16, 2778, 7821, 2839, 352, 4, 1712, 5, 2576, 5780, 16, 2579, 1437, 5, 2131, 6907, 7494, 28749, 16, 2198, 21230, 27407, 8, 821, 5247, 219, 4, 939, 269, 1034, 6215, 2012, 5350, 1295, 357, 3588, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I have been continually disappointed in retailer's clothing for the past year. i feel like their prices have soared and the quality has remained so-so  but dresses like these somehow make the cut. it does not make sense. since when did retailer exclusively market to older women? no  retailer's market has always been young adults. this dress is extremely matronly. although the bottom print is nice  the hot pink belt?? is completely mismatched and gaudy. i really hope retailer starts curating better dress	2022-06-24T08:02:18Z
1542	0	1	[0, 100, 437, 2396, 42, 299, 42790, 24, 21, 15, 1392, 53, 24, 473, 356, 10, 410, 21592, 328, 939, 5328, 19, 2422, 22877, 1104, 10844, 8, 155, 113, 9881, 19728, 4, 939, 437, 765, 98, 939, 956, 10, 410, 55, 6958, 7, 11875, 162, 53, 114, 110, 6764, 8, 8, 28701, 42, 429, 173, 357, 13, 47, 116, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I'm keeping this top bc it was on sale but it does look a little maternity! i wore with super skinny white jeans and 3"" casual heel. i'm short so i needed a little more height to slim me but if your tall and and slender this might work better for you?"	2022-06-24T08:02:18Z
17534	-1	0	[0, 133, 2564, 9, 42, 299, 16, 1085, 101, 11, 5, 1345, 4, 5, 3089, 11556, 15, 5, 1421, 531, 28, 19044, 124, 7, 3042, 14, 15898, 33585, 4, 11, 2015, 42, 299, 16, 3298, 4740, 8, 2233, 219, 8, 1237, 23, 513, 65, 1836, 739, 4, 5, 26370, 5326, 219, 1437, 1254, 1437, 8, 3793, 1468, 32, 372, 1437, 53, 5, 2564, 16, 160, 4378, 4, 42, 6880, 16, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fit of this top is nothing like in the photo. the blouse on the model must be pinned back to achieve that fitted silhouette. in reality this top is baggy and boxy and runs at least one size large. the embroidery  details  and soft material are great  but the fit is off entirely. this item is going back.	2022-06-24T08:02:18Z
15463	-1	0	[0, 13624, 939, 645, 383, 804, 14, 939, 64, 7533, 2067, 7, 5240, 1437, 8, 172, 683, 51, 109, 1437, 939, 5170, 114, 939, 156, 10, 5021, 77, 12926, 24, 4, 42, 16, 65, 9, 167, 498, 1437, 8, 24, 21, 45, 127, 5021, 4, 5, 6399, 939, 829, 16, 45, 101, 42, 65, 4, 24, 16, 41, 3023, 29, 1437, 53, 24, 16, 1341, 739, 3064, 4877, 874, 147, 42, 65, 2323, 15, 5, 1421, 4, 961, 939, 33, 2343, 5, 6399, 7, 161, 14, 24, 16, 10, 21288, 2440, 3195, 1437, 45, 10521, 23, 70, 4, 24, 16, 10, 1256, 3195, 1437, 53, 45, 99, 939, 802, 939, 21, 12926, 4, 939, 4157, 24, 77, 42, 2594, 2, 1, 1, 1, 1, 1, 1, 1, 1]	Sometimes i order things online that i can hardly wait to arrive  and then once they do  i wonder if i made a mistake when ordering it. this is one of those times  and it was not my mistake. the shirt i received is not like this one. it is an xs  but it is quite large falling inches below where this one hits on the model. everyone i have shown the shirt to says that it is a denim blue color  not grey at all. it is a pretty color  but not what i thought i was ordering. i hate it when this happens	2022-06-24T08:02:18Z
9662	-1	0	[0, 100, 5291, 2806, 42, 16576, 25, 939, 657, 10, 1181, 21451, 16576, 8, 42, 1326, 2721, 4, 939, 1357, 24, 1437, 1381, 24, 15, 1437, 1051, 24, 124, 734, 405, 16, 157, 156, 53, 34, 350, 171, 34784, 4, 78, 1437, 24, 16, 182, 7992, 4, 939, 2740, 1836, 231, 36, 245, 108, 176, 113, 1437, 9680, 23246, 24521, 5, 1836, 21, 205, 1437, 53, 24, 16, 98, 7992, 14, 24, 3639, 3739, 9, 1823, 2342, 5865, 198, 5, 13977, 8, 28398, 4, 24, 16, 67, 182, 4140, 219, 8, 10698, 11, 41, 29747, 24203, 169, 4, 1747, 1437, 8, 144, 7769, 1437, 24, 34, 10, 124, 8, 760, 13228, 8, 258, 32, 748, 9663, 70, 5, 169, 62, 7, 5, 740, 2, 1, 1, 1, 1]	"I anticipated receiving this skirt as i love a longer pencil skirt and this looks beautiful. i opened it  tried it on  sent it back...it is well made but has too many negatives. first  it is very thick. i ordered size 6 (5'2""  140 lbs.). the size was good  but it is so thick that it adds lots of extra fluff around the waist and abdomen. it is also very stretchy and fits in an unflattering way. finally  and most importantly  it has a back and front vent and both are vented all the way up to the c"	2022-06-24T08:02:18Z
14154	1	2	[0, 100, 794, 42, 804, 8, 95, 56, 7, 33, 24, 328, 24, 10698, 8, 1326, 2230, 25, 7092, 4, 4206, 13, 2428, 50, 1136, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this online and just had to have it! it fits and looks exactly as pictured. excellent for spring or fall.	2022-06-24T08:02:18Z
6863	-1	0	[0, 100, 657, 5, 169, 42, 3588, 23835, 1359, 159, 15, 5, 1421, 1437, 53, 15, 162, 24, 1415, 24420, 219, 4, 1437, 939, 437, 195, 108, 401, 8, 8325, 23246, 1437, 8, 42, 3588, 478, 162, 11, 70, 5, 1593, 2127, 4, 1437, 939, 300, 10, 1836, 650, 12, 39328, 62, 74, 28, 1307, 11, 5, 299, 9, 5, 3588, 36, 463, 5, 3124, 6538, 32, 416, 24631, 739, 322, 1437, 939, 2813, 42, 58, 95, 10, 410, 828, 10, 12, 1902, 4, 1437, 1386, 1437, 24, 18, 5909, 101, 951, 95, 3112, 5, 5933, 9, 10, 326, 12, 8674, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the way this dress hangs straight down on the model  but on me it looked tacky.  i'm 5'6 and 130 lbs  and this dress hit me in all the wrong places.  i got a size small- sizing up would be huge in the top of the dress (and the arm holes are already dangerously large).  i wish this were just a little bit a-line.  instead  it's literally like someone just extended the length of a t-shirt.	2022-06-24T08:02:18Z
6906	-1	0	[0, 4528, 9304, 32, 12058, 77, 47, 78, 192, 106, 4, 51, 2564, 16467, 77, 47, 78, 342, 106, 15, 4, 8, 172, 47, 3568, 106, 13, 65, 183, 4, 8, 51, 29650, 4, 15, 960, 4, 8, 410, 22052, 386, 7, 283, 66, 9, 5, 9304, 4, 8, 5, 23385, 3772, 7, 21697, 4, 8, 5, 9304, 61, 58, 683, 2721, 1109, 1035, 9304, 3901, 13, 173, 50, 25003, 32, 122, 6664, 35187, 1437, 10610, 66, 9304, 19, 10, 153, 4543, 8299, 8, 22052, 7209, 160, 9, 106, 39574, 71, 65, 183, 4, 1437, 1437, 1437, 1437, 939, 64, 75, 1642, 7, 1137, 47, 141, 26678, 939, 524, 14, 939, 1240, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These pants are gorgeous when you first see them. they fit beautifully when you first put them on. and then you wear them for one day. and they snag. on everything. and little strings start to come out of the pants. and the hem begins to unravel. and the pants which were once beautiful light summer pants appropriate for work or brunch are now frumpy  worn out pants with a million snags and strings hanging off of them .... after one day.     i can't begin to tell you how annoyed i am that i spent	2022-06-24T08:02:18Z
18235	0	1	[0, 100, 2638, 42, 299, 77, 939, 794, 24, 804, 1437, 8, 939, 202, 657, 5, 1114, 9, 24, 4, 9574, 1437, 5, 7356, 9, 5, 1521, 1064, 765, 4, 939, 437, 195, 108, 306, 885, 73, 10, 251, 11257, 28762, 4, 939, 2740, 127, 4505, 650, 1437, 8, 5, 3701, 15, 5, 6399, 58, 98, 251, 328, 741, 73, 438, 9, 5, 169, 5, 2380, 9, 5, 299, 847, 62, 8, 127, 2631, 385, 7050, 1437, 939, 218, 75, 206, 10, 4716, 1459, 74, 173, 13, 162, 4, 215, 10, 11962, 299, 1437, 53, 24, 95, 351, 75, 173, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I loved this top when i saw it online  and i still love the idea of it. unfortunately  the execution of the design fell short. i'm 5'4 w/ a long lean torso. i ordered my usual small  and the arms on the shirt were so long! b/c of the way the sides of the top cut up and my 34 d chest  i don't think a petite would work for me. such a cute top  but it just won't work for me.	2022-06-24T08:02:18Z
11742	1	2	[0, 713, 16, 10, 2007, 1521, 1437, 53, 27360, 8, 3588, 219, 615, 13, 10, 1035, 3312, 4, 1437, 42, 3588, 16, 372, 13, 1946, 19487, 16499, 1437, 53, 24, 473, 45, 7433, 110, 1575, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a simple design  but feminine and dressy enough for a summer wedding.  this dress is great for hourglass shapes  but it does not hide your features.	2022-06-24T08:02:18Z
459	1	2	[0, 100, 747, 33, 10, 543, 86, 2609, 1964, 14, 2564, 1528, 7, 1836, 1437, 53, 42, 299, 10698, 6683, 4, 24, 16, 847, 269, 157, 8, 182, 34203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I often have a hard time finding items that fit true to size  but this top fits perfectly. it is cut really well and very flattering.	2022-06-24T08:02:18Z
17839	0	1	[0, 18551, 994, 15158, 162, 66, 1437, 939, 240, 55, 11577, 8089, 4, 98, 11962, 15, 5, 1421, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Colors washed me out  i need more vibrant colors. so cute on the model	2022-06-24T08:02:18Z
5604	0	1	[0, 100, 645, 5, 2440, 8, 8978, 253, 4330, 5897, 3588, 11, 41, 37863, 29, 8, 24, 21, 202, 182, 739, 4, 939, 216, 14, 42, 16, 10, 3041, 3588, 53, 89, 21, 98, 203, 7400, 1468, 14, 939, 1415, 101, 939, 21, 32305, 4, 5, 8089, 32, 55, 21677, 87, 11, 5, 3493, 1437, 10, 21155, 2440, 8, 8978, 14, 939, 399, 75, 269, 101, 4, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I order the blue and orange endora wing dress in an xxs and it was still very large. i know that this is a flow dress but there was so much excess material that i looked like i was swallowed. the colors are more muted than in the pictures  a faded blue and orange that i didn't really like. return.	2022-06-24T08:02:18Z
